,Unnamed: 0_x,track_id,artists,album_name,track_name,popularity,duration_ms,explicit_x,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,time_signature,track_genre,Unnamed: 0_y,album_id,youtube_id,duration,explicit_y,preview,key_y,mode_y,acousticness_y,danceability_y,energy_y,instrumentalness_y,liveness_y,loudness_y,speechiness_y,valence_y,tempo_y,Album Rating
435,56586,2P5yIMu2DNeMXTyOANKS6k,Mitski,Be the Cowboy,Nobody,78,193429,False,0.398,0.717,0,-5.253,1,0.0398,0.07,0.0,0.085,0.487,117.296,4,indie-pop,22329,42cH7mrkfljkqkxA2Ip9Xq,Rok6VEyNoFU,193429.0,0.0,https://p.scdn.co/mp3-preview/a96d01527158d7a70c6ef1b52e426ed690bbde9d?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.07,0.398,0.717,0.0,0.085,-5.253,0.0398,0.487,117.296,79.3
436,56661,0HAqq2GcQKyi3s87GuN7jU,Clairo,Sling,Amoeba,74,228922,False,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,4,indie-pop,30798,32ium7Cxb1Xwp2MLzH2459,VJylCsmlXUk,228922.0,0.0,,6.0,1.0,0.791,0.739,0.491,0.0366,0.1,-11.515,0.027,0.707,111.008,74.0
437,56768,41P6Tnd8KIHqON0QIydx6a,beabadoobee,Beatopia,the perfect pair,77,177533,False,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4,indie-pop,32914,2rhNQbqRNxiNQkDXTffe1V,LBQDuTn6T0c,177533.0,0.0,https://p.scdn.co/mp3-preview/efe8caf285c4134a16140b30d9320d196de7b987?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.433,0.634,0.663,0.124,0.102,-6.818,0.0331,0.6,146.053,77.0
438,56826,3pANfZVFdtuVnJsE6xa5Ox,Mitski,Be the Cowboy,Me and My Husband,77,137141,False,0.497,0.638,1,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,4,indie-pop,22327,42cH7mrkfljkqkxA2Ip9Xq,Rok6VEyNoFU,137141.0,0.0,https://p.scdn.co/mp3-preview/09f082e7876a25f1c1ac9242d10ee9230be88853?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.0467,0.497,0.638,0.0,0.385,-5.31,0.0274,0.77,172.01,79.3
439,56960,1LPGwuFgIzbJoShfDdw7MY,Glass Animals,How To Be A Human Being,Youth,67,230693,False,0.648,0.718,9,-7.765,0,0.0298,0.129,0.00156,0.112,0.785,96.017,4,indie-pop,18166,6qb9MDR0lfsN9a2pw77uJy,fWxQJiyLK1k,230693.0,0.0,,9.0,0.0,0.129,0.648,0.718,0.00156,0.112,-7.765,0.0298,0.785,96.017,69.5
440,56982,5RhFmJifQe83FpQ6ZFFTZ5,Halsey,"If I Can’t Have Love, I Want Power","I am not a woman, I'm a god",61,176413,False,0.523,0.702,6,-6.74,0,0.0462,0.00397,0.0325,0.063,0.494,179.992,4,indie-pop,30131,3sq0hRtlT2SYeYajr5Cx22,iUVOBq0MIi4,176413.0,0.0,,6.0,0.0,0.00397,0.523,0.702,0.0325,0.063,-6.74,0.0462,0.494,179.992,61.0
441,56985,46RNrAkGsqWTDrv2ZPOAbx,Phoebe Bridgers,Punisher,Moon Song,72,277676,False,0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,3,indie-pop,26950,6Pp6qGEywDdofgFC1oFbSH,quifKaDZuU0,277676.0,0.0,https://p.scdn.co/mp3-preview/117f7f7d291b59ffd37b411b73ce9835f790d96e?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.869,0.339,0.243,0.00369,0.107,-12.512,0.056,0.183,154.909,72.0
442,58061,2w7Ca8DNYXBCgA6Bht7o0N,Rammstein,Zeit,Zick Zack,72,244365,False,0.669,0.814,5,-5.375,0,0.0681,0.00118,0.00131,0.0737,0.398,130.014,4,industrial,32258,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,244365.0,0.0,,5.0,0.0,0.00118,0.669,0.814,0.00131,0.0737,-5.375,0.0681,0.398,130.014,68.1
443,58062,781V2Y5LPtcpgONEOadadE,Death Grips,The Money Store,Get Got,59,171866,True,0.57,0.993,7,-3.757,1,0.337,0.00628,0.00796,0.0876,0.405,87.0,4,industrial,6776,1PQDjdBpHPikAodJqjzm6a,mK54P7VeM1g,171866.0,1.0,https://p.scdn.co/mp3-preview/3b821fca0086522dfed3ad8cc91df4d89a5bc189?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.00628,0.57,0.993,0.00796,0.0876,-3.757,0.337,0.405,87.0,52.0
444,58066,5KTBaWu8IOczQ0sPWzZ7MY,Rammstein,Zeit,Dicke Titten,75,218593,False,0.63,0.823,6,-4.857,1,0.0496,0.0205,0.00458,0.0377,0.565,117.048,4,industrial,32262,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,218593.0,0.0,,6.0,1.0,0.0205,0.63,0.823,0.00458,0.0377,-4.857,0.0496,0.565,117.048,68.1
445,58071,514GW1c9Jn21KgZmO6mZIE,Rammstein,Zeit,Armee der Tristen,74,205589,False,0.447,0.901,2,-5.397,1,0.0491,0.000415,0.000103,0.225,0.334,86.01,4,industrial,32254,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,205589.0,0.0,,2.0,1.0,0.000415,0.447,0.901,0.000103,0.225,-5.397,0.0491,0.334,86.01,68.1
446,58073,0UuNO0yYvsMPlyLF7RfQlg,Rammstein,Zeit,Angst,72,224801,False,0.639,0.86,11,-4.27,1,0.069,0.000306,0.00549,0.0507,0.328,112.025,4,industrial,32261,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,224801.0,0.0,,11.0,1.0,0.000306,0.639,0.86,0.00549,0.0507,-4.27,0.069,0.328,112.025,68.1
447,58074,6XyxCBp6x3jvtxXvMN5sAA,JPEGMAFIA,Veteran,1539 N. Calvert,64,157258,True,0.863,0.717,4,-3.143,0,0.17,0.278,0.0826,0.0991,0.357,152.05,4,industrial,21845,51WLEfPEEkzAWurvuY6Gco,S9gg0JOTF2E,157258.0,1.0,,4.0,0.0,0.278,0.863,0.717,0.0826,0.0991,-3.143,0.17,0.357,152.05,53.4
448,58102,6UIo6YbaXihIZ72MWUpcGb,Marilyn Manson,Heaven Upside Down,KILL4ME,59,239240,True,0.635,0.688,11,-6.136,0,0.0346,0.0023,1.07e-05,0.507,0.389,107.989,4,industrial,19601,6kbfR3NJmBGlgsTPAYmezz,PWsug6Lx-V8,239240.0,1.0,,11.0,0.0,0.0023,0.635,0.688,1.07e-05,0.507,-6.136,0.0346,0.389,107.989,55.5
449,58108,2dvgoGTEjoPWou8KdL9h1g,JPEGMAFIA,LP!,WHAT KIND OF RAPPIN' IS THIS?,59,112451,True,0.373,0.967,1,-1.36,1,0.202,0.253,7.27e-05,0.499,0.666,139.03,4,industrial,29772,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,112451.0,1.0,,1.0,1.0,0.253,0.373,0.967,7.27e-05,0.499,-1.36,0.202,0.666,139.03,50.2
450,58117,7nCONy10IHp7XD3oYZ0lcx,Death Grips,The Money Store,I've Seen Footage,58,202853,True,0.603,0.944,11,-3.626,0,0.347,0.0481,0.0,0.342,0.418,130.035,4,industrial,6781,1PQDjdBpHPikAodJqjzm6a,mK54P7VeM1g,202853.0,1.0,https://p.scdn.co/mp3-preview/11e646af5e644b96ead74d77c13f90fa030de56c?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,0.0,0.0481,0.603,0.944,0.0,0.342,-3.626,0.347,0.418,130.035,52.0
451,58118,2KsHzM4L7ThhNJB6MHXkPx,Rammstein,Zeit,Zeit,70,321686,False,0.55,0.569,7,-7.683,0,0.0462,0.132,1.47e-05,0.174,0.0518,123.179,4,industrial,32255,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,321686.0,0.0,,7.0,0.0,0.132,0.55,0.569,1.47e-05,0.174,-7.683,0.0462,0.0518,123.179,68.1
452,58130,3Ye7vnZdrO2Gq5IyyH3cOp,Rammstein,Zeit,Giftig,68,188263,False,0.608,0.845,2,-4.463,1,0.0522,0.0031,0.000133,0.0904,0.508,144.959,4,industrial,32257,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,188263.0,0.0,,2.0,1.0,0.0031,0.608,0.845,0.000133,0.0904,-4.463,0.0522,0.508,144.959,68.1
453,58152,7y8X0Z04gJCKtfrnSAMywJ,Death Grips,The Money Store,Hacker,56,275520,True,0.681,0.88,9,-3.895,1,0.227,0.0567,0.0,0.0893,0.38,124.885,4,industrial,6788,1PQDjdBpHPikAodJqjzm6a,mK54P7VeM1g,275520.0,1.0,https://p.scdn.co/mp3-preview/acfc6ea5de718306143e9537ce06f6ceca527b0f?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,1.0,0.0567,0.681,0.88,0.0,0.0893,-3.895,0.227,0.38,124.885,52.0
454,58153,7J8V76XTLhJXAm8hwCQKXG,JPEGMAFIA,LP!,REBOUND!,56,224357,True,0.783,0.874,11,-1.134,0,0.223,0.15,1.54e-06,0.187,0.671,141.339,4,industrial,29775,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,224357.0,1.0,,11.0,0.0,0.15,0.783,0.874,1.54e-06,0.187,-1.134,0.223,0.671,141.339,50.2
455,58155,5fDj1YVNR04RtQNP4iYapO,Death Grips,No Love Deep Web,No Love,53,303693,True,0.547,0.884,8,-1.452,1,0.366,0.0221,1.33e-06,0.0662,0.608,146.75,3,industrial,7572,08aqY8lv4zx4uaqBUpMD8a,niiR7Lsq-1o,303693.0,1.0,,8.0,1.0,0.0221,0.547,0.884,1.33e-06,0.0662,-1.452,0.366,0.608,146.75,53.0
456,58174,5pUudDDuJgIpgKIGk2zmxv,JPEGMAFIA,Veteran,Baby I'm Bleeding,55,152245,True,0.574,0.859,1,-2.401,1,0.193,0.195,0.0,0.416,0.828,171.392,4,industrial,21849,51WLEfPEEkzAWurvuY6Gco,S9gg0JOTF2E,152245.0,1.0,,1.0,1.0,0.195,0.574,0.859,0.0,0.416,-2.401,0.193,0.828,171.392,53.4
457,58204,5MelFaia7UyOxn3Xkhcunf,JPEGMAFIA,LP!,OG!,55,95070,True,0.729,0.653,8,-4.601,1,0.105,0.00463,1.27e-06,0.471,0.35,92.573,4,industrial,29776,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,95070.0,1.0,,8.0,1.0,0.00463,0.729,0.653,1.27e-06,0.471,-4.601,0.105,0.35,92.573,50.2
458,58206,5lq6hpsabgw22xRYPHVV5c,Death Grips,The Money Store,The Fever (Aye Aye),52,186973,True,0.432,0.94,10,-4.099,0,0.374,0.159,0.0,0.154,0.225,80.084,4,industrial,6777,1PQDjdBpHPikAodJqjzm6a,mK54P7VeM1g,186973.0,1.0,https://p.scdn.co/mp3-preview/3d14cbd25e7ae2f0e4fcd14ec2a46bb423e6bc1f?cid=511f219d36aa49ae99789b1efd2c51c8,10.0,0.0,0.159,0.432,0.94,0.0,0.154,-4.099,0.374,0.225,80.084,52.0
459,58209,5r7OKhOQl2vM8SZnCXSQk1,JPEGMAFIA;Helena Deland,All My Heroes Are Cornballs,Free The Frail,56,210569,True,0.553,0.509,1,-7.955,1,0.353,0.515,0.0,0.154,0.264,153.674,4,industrial,25225,5ilsl5R2lGACTnPZMKIp7o,ZGmQ9_ceFoY,210569.0,1.0,,1.0,1.0,0.515,0.553,0.509,0.0,0.154,-7.955,0.353,0.264,153.674,55.0
460,58211,56SLMIzWKrEOWIQ5LCzKXV,Rammstein,Zeit,Adieu,65,278211,False,0.609,0.718,9,-5.809,1,0.0412,0.0261,0.00173,0.275,0.189,125.048,4,industrial,32264,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,278211.0,0.0,,9.0,1.0,0.0261,0.609,0.718,0.00173,0.275,-5.809,0.0412,0.189,125.048,68.1
461,58218,4odoLyHnSx2jIcXs16IvsV,JPEGMAFIA,All My Heroes Are Cornballs,"Jesus Forgive Me, I Am A Thot",54,156533,True,0.628,0.78,11,-5.217,1,0.451,0.243,0.0,0.318,0.602,122.308,4,industrial,25213,5ilsl5R2lGACTnPZMKIp7o,ZGmQ9_ceFoY,156533.0,1.0,,11.0,1.0,0.243,0.628,0.78,0.0,0.318,-5.217,0.451,0.602,122.308,55.0
462,58225,2UK4qw712yzFh8vYYJGv2B,Rammstein,Zeit,Schwarz,64,258108,True,0.559,0.77,10,-5.604,1,0.0319,0.0534,0.00127,0.135,0.145,127.008,4,industrial,32256,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,258108.0,1.0,,10.0,1.0,0.0534,0.559,0.77,0.00127,0.135,-5.604,0.0319,0.145,127.008,68.1
463,58231,0qGZkkxnyfGrUBLflKwBQG,Rammstein,Zeit,Meine Tränen,63,237045,False,0.569,0.752,7,-5.238,1,0.0307,0.0186,0.000168,0.143,0.189,114.967,4,industrial,32260,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,237045.0,0.0,,7.0,1.0,0.0186,0.569,0.752,0.000168,0.143,-5.238,0.0307,0.189,114.967,68.1
464,58251,3DS5qjkZLta7vu6U1nLj35,JPEGMAFIA,LP!,DIRTY!,53,120986,True,0.694,0.923,2,-1.077,0,0.0793,0.153,0.0,0.0582,0.676,119.097,4,industrial,29769,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,120986.0,1.0,,2.0,0.0,0.153,0.694,0.923,0.0,0.0582,-1.077,0.0793,0.676,119.097,50.2
465,58257,3sxNhARfL8uj7NlMqwF61p,Marilyn Manson,Heaven Upside Down,SAY10,52,258519,False,0.601,0.741,2,-6.424,1,0.0698,0.000989,0.00237,0.053,0.129,126.963,4,industrial,19600,6kbfR3NJmBGlgsTPAYmezz,PWsug6Lx-V8,258519.0,0.0,,2.0,1.0,0.000989,0.601,0.741,0.00237,0.053,-6.424,0.0698,0.129,126.963,55.5
466,58269,1l0arEkM2grgUYMim5SggS,Rammstein,Zeit,OK,63,243720,False,0.49,0.901,2,-5.472,1,0.12,0.000343,0.0882,0.119,0.31,166.049,4,industrial,32259,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,243720.0,0.0,,2.0,1.0,0.000343,0.49,0.901,0.0882,0.119,-5.472,0.12,0.31,166.049,68.1
467,58270,1LvyuaK3gMkd4MLxSEf9MO,Rammstein,Zeit,Lügen,63,229844,False,0.449,0.687,2,-6.393,1,0.059,0.0379,0.0,0.0483,0.245,129.942,4,industrial,32263,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,229844.0,0.0,,2.0,1.0,0.0379,0.449,0.687,0.0,0.0483,-6.393,0.059,0.245,129.942,68.1
468,58317,5YnS9oWrGcwf1tgode1F7z,Death Grips,Government Plates,You Might Think He Loves You for Your Money but I Know What He Really Loves You for It's Your Brand New Leopard Skin Pillbox Hat,51,161133,True,0.317,0.853,7,-2.751,1,0.186,0.00187,0.000702,0.254,0.487,103.37,4,industrial,10505,3T01oOjbrox1jz0pR112oV,Ca1tyVTGf3w,161133.0,1.0,https://p.scdn.co/mp3-preview/a9f7d41adf0ac9921de9489da47e5565ef0d910d?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.00187,0.317,0.853,0.000702,0.254,-2.751,0.186,0.487,103.37,51.0
469,58320,5PXyH5bb5fbVfO8LjByhBb,Death Grips,The Money Store,Hustle Bones,51,192360,True,0.6,0.982,4,-2.996,0,0.201,0.104,0.0,0.343,0.277,110.015,4,industrial,6780,1PQDjdBpHPikAodJqjzm6a,mK54P7VeM1g,192360.0,1.0,https://p.scdn.co/mp3-preview/f183179bc29311a761e65325d4273ad2d214595e?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.104,0.6,0.982,0.0,0.343,-2.996,0.201,0.277,110.015,52.0
470,58353,6Ucjy0z1uO111RCUVXqhnn,Death Grips,The Money Store,Punk Weight,48,204240,True,0.368,0.95,2,-4.521,1,0.329,0.0301,4.59e-06,0.384,0.616,130.568,4,industrial,6785,1PQDjdBpHPikAodJqjzm6a,mK54P7VeM1g,204240.0,1.0,https://p.scdn.co/mp3-preview/c67873bf1414e31e2dec466abfd283af75cc5c44?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.0301,0.368,0.95,4.59e-06,0.384,-4.521,0.329,0.616,130.568,52.0
471,58356,4noXM2J8hOKnJ78J4dSTdj,Death Grips,The Powers That B,On GP,50,367569,True,0.283,0.946,0,-3.05,1,0.0787,0.158,2.93e-05,0.0871,0.279,132.359,4,industrial,2140,5Y04ylQjDWsawOUJXzY4YO,AZegHBU-ffQ,367569.0,1.0,,0.0,1.0,0.158,0.283,0.946,2.93e-05,0.0871,-3.05,0.0787,0.279,132.359,48.5
472,58393,0c81djsFYx69xCaNx4NHfH,JPEGMAFIA,Veteran,I Cannot Fucking Wait Til Morrissey Dies,51,86778,True,0.695,0.849,9,-5.688,0,0.093,0.233,0.000842,0.385,0.623,140.092,4,industrial,21860,51WLEfPEEkzAWurvuY6Gco,S9gg0JOTF2E,86778.0,1.0,,9.0,0.0,0.233,0.695,0.849,0.000842,0.385,-5.688,0.093,0.623,140.092,53.4
473,58422,1PdHorDs2MY7Npj8VQynSn,JPEGMAFIA,Veteran,Thug Tears,50,198310,True,0.881,0.79,10,-5.768,0,0.298,0.26,0.000223,0.313,0.779,138.964,4,industrial,21847,51WLEfPEEkzAWurvuY6Gco,S9gg0JOTF2E,198310.0,1.0,,10.0,0.0,0.26,0.881,0.79,0.000223,0.313,-5.768,0.298,0.779,138.964,53.4
474,58452,1iRC0WHs9uhAi0EYeJJB3L,JPEGMAFIA,LP!,TRUST!,50,134603,True,0.769,0.754,6,-4.5,1,0.085,0.172,0.000571,0.388,0.728,93.581,4,industrial,29768,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,134603.0,1.0,,6.0,1.0,0.172,0.769,0.754,0.000571,0.388,-4.5,0.085,0.728,93.581,50.2
475,58485,2DVI5bxoh3qXVYA1XmraN8,JPEGMAFIA,Veteran,Real Nega,47,150933,True,0.61,0.952,5,-2.501,0,0.315,0.00788,0.00324,0.172,0.332,140.065,4,industrial,21846,51WLEfPEEkzAWurvuY6Gco,S9gg0JOTF2E,150933.0,1.0,,5.0,0.0,0.00788,0.61,0.952,0.00324,0.172,-2.501,0.315,0.332,140.065,53.4
476,58605,4Q3ikbp3CWt0Gp4iYDt4lV,Death Grips,The Money Store,Lost Boys,46,186320,True,0.464,0.949,2,-2.454,1,0.336,0.003,0.000113,0.0808,0.374,77.121,4,industrial,6778,1PQDjdBpHPikAodJqjzm6a,mK54P7VeM1g,186320.0,1.0,https://p.scdn.co/mp3-preview/e2f8eeb55d8e8bd42b8c5c925c6606d0dd72498f?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.003,0.464,0.949,0.000113,0.0808,-2.454,0.336,0.374,77.121,52.0
477,58649,4EHv5m2D0zDYYAu4xZoYwm,Death Grips,Year Of The Snitch,Death Grips Is Online,48,211661,True,0.522,0.962,6,-4.814,1,0.0765,0.00388,0.0528,0.406,0.415,146.392,4,industrial,22613,46eayJPxf1cBWWUqNa2MJJ,ynCFF7DWHmI,211661.0,1.0,,6.0,1.0,0.00388,0.522,0.962,0.0528,0.406,-4.814,0.0765,0.415,146.392,48.0
478,58702,6dxm3Z8U4lOJTWo6cGVDCR,Death Grips,The Powers That B,Billy Not Really,47,228781,True,0.304,0.923,5,-4.005,0,0.43,0.129,0.0,0.623,0.468,150.795,4,industrial,2125,5Y04ylQjDWsawOUJXzY4YO,AZegHBU-ffQ,228781.0,1.0,,5.0,0.0,0.129,0.304,0.923,0.0,0.623,-4.005,0.43,0.468,150.795,48.5
479,58752,5CPC6pA58SIDKwyje76vBR,JPEGMAFIA,LP!,END CREDITS!,47,115044,True,0.498,0.942,8,-2.535,1,0.056,0.0108,0.0,0.269,0.224,111.916,4,industrial,29771,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,115044.0,1.0,,8.0,1.0,0.0108,0.498,0.942,0.0,0.269,-2.535,0.056,0.224,111.916,50.2
480,58754,2SRLd3XhmyP2wwQKVRDDy4,JPEGMAFIA,LP!,"SICK, NERVOUS & BROKE!",49,324776,True,0.549,0.687,1,-4.53,1,0.135,0.0722,0.0,0.62,0.0754,97.78,4,industrial,29778,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,324776.0,1.0,,1.0,1.0,0.0722,0.549,0.687,0.0,0.62,-4.53,0.135,0.0754,97.78,50.2
481,58805,4mRuyccI90TUWJKP7qdYvX,Death Grips,The Money Store,Blackjack,46,142000,True,0.532,0.855,4,-3.014,0,0.301,0.259,0.0,0.112,0.534,136.902,4,industrial,6779,1PQDjdBpHPikAodJqjzm6a,mK54P7VeM1g,142000.0,1.0,https://p.scdn.co/mp3-preview/f47d49d8b3b1198b5b6097ac2ed56b3a13b476b7?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.259,0.532,0.855,0.0,0.112,-3.014,0.301,0.534,136.902,52.0
482,58856,7N0cq7ULjRQ4bcy3IscmAH,JPEGMAFIA,LP!,NEMO!,46,127623,True,0.796,0.564,1,-5.409,0,0.404,0.27,1.53e-05,0.251,0.231,130.612,4,industrial,29770,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,127623.0,1.0,,1.0,0.0,0.27,0.796,0.564,1.53e-05,0.251,-5.409,0.404,0.231,130.612,50.2
483,58900,3YHhWdTlWjIML155CvcH4F,clipping.,Visions of Bodies Being Burned,Say the Name,46,299605,True,0.455,0.426,2,-9.406,1,0.0475,0.172,0.0843,0.168,0.04,84.643,4,industrial,28942,0b1q9se93BEqBl3kiltn33,0XxT334Qbuc,299605.0,1.0,https://p.scdn.co/mp3-preview/e0af3ab5bdcd10d9aff9c4fefab009f7fb8e7a09?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.172,0.455,0.426,0.0843,0.168,-9.406,0.0475,0.04,84.643,46.0
484,58901,0O0q3mDpIZH1BJXBEH5ad8,JPEGMAFIA,LP!,THOT'S PRAYER!,46,187758,True,0.697,0.65,0,-7.27,1,0.0996,0.456,0.0,0.354,0.433,123.92,4,industrial,29773,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,187758.0,1.0,,0.0,1.0,0.456,0.697,0.65,0.0,0.354,-7.27,0.0996,0.433,123.92,50.2
485,58951,0sBY9cwM2ubXSiEu5mQGQn,JPEGMAFIA,LP!,BALD!,45,152588,True,0.47,0.926,10,-2.41,1,0.289,0.0932,0.0,0.259,0.593,154.735,4,industrial,29784,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,152588.0,1.0,,10.0,1.0,0.0932,0.47,0.926,0.0,0.259,-2.41,0.289,0.593,154.735,50.2
486,58952,5zChKVq8kdnWWPbVWezFW8,JPEGMAFIA,LP!,ARE U HAPPY?,46,185650,True,0.76,0.816,2,-3.851,0,0.357,0.182,0.0,0.214,0.735,135.875,4,industrial,29774,4inXqcdjG79gV4m2mU8dQh,bbsD3mRmQn4,185650.0,1.0,,2.0,0.0,0.182,0.76,0.816,0.0,0.214,-3.851,0.357,0.735,135.875,50.2
487,60003,2d8JP84HNLKhmd6IYOoupQ,Fetty Wap,Fetty Wap (Deluxe),Trap Queen,74,222093,True,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,4,j-dance,14479,2gKQvajkEEaDtkqJ8FJ4uw,aNVJtxegMJo,222093.0,1.0,https://p.scdn.co/mp3-preview/e60314d664f2e19fe693e30acbcb91b9083a787a?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.0244,0.746,0.873,0.0,0.354,-3.803,0.128,0.817,148.075,59.6
488,60009,1WoOzgvz6CgH4pX6a1RKGp,Fetty Wap;Monty,Fetty Wap (Deluxe),My Way (feat. Monty),66,213053,True,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,4,j-dance,14486,2gKQvajkEEaDtkqJ8FJ4uw,aNVJtxegMJo,213053.0,1.0,https://p.scdn.co/mp3-preview/13c309f15ebf59853d352d5aff46df92a008a77d?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,1.0,0.00419,0.748,0.741,0.0,0.147,-3.103,0.0531,0.537,128.077,59.6
489,60010,0w3Q3VFdrYzo24QUIGnBNy,Fetty Wap;Monty,Fetty Wap (Deluxe),679 (feat. Monty),64,186986,True,0.545,0.763,11,-5.528,0,0.407,0.00715,0.0,0.668,0.752,126.59,5,j-dance,14481,2gKQvajkEEaDtkqJ8FJ4uw,aNVJtxegMJo,186986.0,1.0,https://p.scdn.co/mp3-preview/b6355b426ab1e52a7b7daeb4439b22ec27837202?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,0.0,0.00715,0.545,0.763,0.0,0.668,-5.528,0.407,0.752,126.59,59.6
490,60015,3ESSGgWzRf1xvP7G5hHMhB,Fetty Wap,Fetty Wap (Deluxe),Again,68,312240,True,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,4,j-dance,14485,2gKQvajkEEaDtkqJ8FJ4uw,aNVJtxegMJo,312240.0,1.0,https://p.scdn.co/mp3-preview/a0eca090e37def52893c7d7b93119a98a2722f54?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,0.0,0.0062,0.748,0.733,0.0,0.329,-4.421,0.072,0.291,93.019,59.6
491,60059,1iuljeYz6ZG3GTJOZZkoer,Fetty Wap,Fetty Wap (Deluxe),RGF Island,59,173893,True,0.746,0.764,0,-5.066,0,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98,4,j-dance,14489,2gKQvajkEEaDtkqJ8FJ4uw,aNVJtxegMJo,173893.0,1.0,https://p.scdn.co/mp3-preview/d9c741fee97263caee8e48088fba0f461281111f?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.00116,0.746,0.764,8.19e-06,0.0867,-5.066,0.0423,0.518,137.98,59.6
492,60100,6CTG85NJI1Wm60pxTSRNwL,Flying Lotus;Kendrick Lamar,You're Dead!,Never Catch Me,57,234486,False,0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,81.305,4,j-dance,12947,29luvT98TnqHjVDYSRbbrj,vBHEEDUkme8,234486.0,0.0,https://p.scdn.co/mp3-preview/5da1da5a073ac45e6fce0e5e03e62f602c990c8d?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.316,0.526,0.936,0.000384,0.261,-4.576,0.263,0.283,81.305,57.0
493,60201,4yHLejQxBnufgbFPALQkK3,Flying Lotus,Flamagra,FF4,49,71520,False,0.607,0.184,6,-7.69,1,0.102,0.442,0.937,0.117,0.475,81.245,4,j-dance,25475,5WfDyog8yO7ZF8JdJxeZfl,VUND2yZH6UQ,71520.0,0.0,https://p.scdn.co/mp3-preview/41f73d05034d8c5858ec13396842b1bf4ae6d59a?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,1.0,0.442,0.607,0.184,0.937,0.117,-7.69,0.102,0.475,81.245,50.5
494,60406,0W1OeXDPntUH0BeyJtE9UM,Fetty Wap;Monty,Fetty Wap (Deluxe),Jugg (feat. Monty),51,200253,True,0.635,0.721,10,-4.811,0,0.049,0.0324,0.0,0.222,0.499,148.064,4,j-dance,14482,2gKQvajkEEaDtkqJ8FJ4uw,aNVJtxegMJo,200253.0,1.0,https://p.scdn.co/mp3-preview/9b8c619c44f72a467b34db1f47e74e19ce60e828?cid=511f219d36aa49ae99789b1efd2c51c8,10.0,0.0,0.0324,0.635,0.721,0.0,0.222,-4.811,0.049,0.499,148.064,59.6
